"","WordPair","ID.true","Experiment","Response","Valence","Conceptual","FeatureMatch","ExperimentType"
"10588","enter-exit","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10589","moldy-itchy","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",34,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10590","racist-infuriating","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10591","brotherly-cheerful","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",71,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10592","smelly-radiant","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10593","speak-talk","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10594","nauseous-grumpy","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10595","homemade-stingy","667342505663a923bb357c6b","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10596","get-obtain","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10597","arrive-leave","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10598","end-finish","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10599","greedy-grumpy","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",65,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10600","comatose-itchy","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10601","blooming-homemade","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10602","dependable-nutritious","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10603","comatose-homemade","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10604","witty-infuriating","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10605","push-pull","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10606","brotherly-carefree","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",67,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10607","obese-hateful","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10608","blooming-racist","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10609","begin-start","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10610","enter-exit","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10611","speak-talk","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10612","racist-infuriating","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10613","excruciating-rancid","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10614","blooming-decorative","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10615","selfless-nutritious","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10616","moldy-nutritious","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10617","hilarious-heartbroken","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10618","open-close","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10619","joyful-carefree","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",80,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10620","lifeless-racist","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",21,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10621","fluffy-humiliating","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10622","show-display","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10623","give-take","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10624","help-assist","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10625","grumpy-humiliating","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10626","comatose-obese","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10627","fluffy-radiant","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10628","dependable-decorative","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10629","excruciating-fluffy","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10630","hilarious-racist","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10631","come-go","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10632","dependable-witty","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",57,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10633","lifeless-humiliating","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10634","floral-insulting","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10635","ask-inquire","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10636","add-remove","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10637","buy-purchase","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10638","heartbroken-racist","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10639","seasick-smelly","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10640","blooming-nutritious","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10641","brotherly-oceanic","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10642","rancid-sunny","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10643","carefree-grumpy","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10644","rise-fall","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10645","hilarious-dependable","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10646","itchy-insulting","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10647","radiant-grumpy","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10648","use-employ","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10649","increase-decrease","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10650","need-require","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10651","racist-dreaded","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10652","moldy-seasick","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10653","floral-homemade","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10654","courageous-homemade","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10655","excruciating-nutritious","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10656","dependable-grumpy","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10657","begin-end","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10658","cheerful-dependable","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10659","smelly-grumpy","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10660","blooming-dreaded","63ed2115f26baf8010950f68","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10661","add-remove","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10662","use-employ","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10663","floral-radiant","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",49,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10664","come-go","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10665","humiliating-stingy","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10666","selfless-grumpy","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10667","itchy-heartbroken","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10668","seasick-newborn","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10669","get-obtain","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10670","nutritious-insulting","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10671","moldy-comatose","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10672","easygoing-hilarious","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",54,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10673","brotherly-newborn","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10674","begin-end","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10675","need-require","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10676","nutritious-radiant","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",48,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10677","push-pull","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10678","heartbroken-dreaded","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",51,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10679","witty-insulting","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10680","seasick-racist","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10681","comatose-radiant","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10682","end-finish","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10683","fluffy-grumpy","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10684","rancid-seasick","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",54,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10685","joyful-dependable","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",39,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10686","brotherly-nutritious","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10687","enter-exit","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10688","ask-inquire","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10689","sunny-decorative","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10690","give-take","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10691","stingy-hateful","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",83,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10692","witty-hateful","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",49,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10693","smelly-insulting","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10694","rancid-decorative","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10695","begin-start","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10696","radiant-racist","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10697","lifeless-seasick","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10698","brotherly-cheerful","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10699","brotherly-floral","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10700","open-close","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10701","help-assist","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10702","decorative-radiant","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",70,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10703","arrive-leave","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10704","racist-infuriating","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",71,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10705","carefree-heartbroken","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10706","moldy-racist","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10707","comatose-nutritious","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10708","show-display","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10709","nutritious-dreaded","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10710","moldy-obese","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10711","brotherly-hilarious","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10712","easygoing-oceanic","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10713","increase-decrease","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10714","buy-purchase","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10715","oceanic-homemade","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10716","rise-fall","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10717","stingy-infuriating","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",81,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10718","courageous-grumpy","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10719","nauseous-heartbroken","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10720","obese-floral","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10721","speak-talk","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10722","newborn-humiliating","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10723","excruciating-comatose","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10724","cheerful-easygoing","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",21,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10725","easygoing-blooming","66b82e7a217f905382989f20","Ex2b: Phys-Soc (Adjs)",0,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10726","ask-inquire","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10727","give-take","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10728","selfless-grumpy","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",99,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10729","hilarious-oceanic","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",41,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
"10730","excruciating-smelly","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",63,"NegativeMatch","PhysicalMatch","MaxMatch","Similarity"
"10731","radiant-insulting","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",25,"PositiveMismatch","PhysicalMismatch","MaxMismatch","Similarity"
"10732","buy-purchase","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10733","sunny-floral","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",81,"PositiveMatch","PhysicalMatch","MaxMatch","Similarity"
"10734","courageous-witty","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",61,"PositiveMatch","SocialMatch","MaxMatch","Similarity"
"10735","rancid-fluffy","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",40,"NegativeMismatch","ConceptualMatch:physical","ConceptualMatchingOnly","Similarity"
"10736","push-pull","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10737","infuriating-hateful","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",93,"NegativeMatch","SocialMatch","MaxMatch","Similarity"
"10738","moldy-stingy","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",71,"NegativeMatch","PhysicalMismatch","ValenceMatchingOnly","Similarity"
"10739","begin-start","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",99,NA,NA,"SimilarControl","Similarity"
"10740","add-remove","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",0,NA,NA,"DissimilarControl","Similarity"
"10741","brotherly-heartbroken","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",57,"PositiveMismatch","ConceptualMatch:social","ConceptualMatchingOnly","Similarity"
"10742","brotherly-decorative","66d62734985c822b67585824","Ex2b: Phys-Soc (Adjs)",67,"PositiveMatch","SocialMismatch","ValenceMatchingOnly","Similarity"
